Avail_Sol,Avail_Wind_On,Avail_Wind_Off
4.18E-05,0.64929634,0.905685573
0.006782962,0.66602893,0.907788958
0.076664228,0.673802257,0.911192325
0.148340682,0.666135064,0.909761936
0.247636506,0.635864242,0.906042421
0.361891893,0.599111607,0.879871338
0.443802072,0.637622414,0.863041375
0.50498281,0.690484308,0.876999187
0.542754341,0.708230746,0.87806131
0.492739353,0.706859217,0.885539318
0.405773186,0.691965407,0.888771149
0.27151208,0.699023942,0.886623729
0.14187869,0.676649859,0.883290143
0.0040899,0.654142034,0.87731108
0,0.629699173,0.862402478
0,0.598894609,0.832907985
0,0.565985289,0.791063295
0,0.572568191,0.698204736
0,0.5178676,0.624385056
0,0.475289901,0.559768393
0,0.444016028,0.519492419
0,0.408893858,0.433072438
0,0.370258352,0.317680821
0,0.326285381,0.205889146
9.25E-05,0.291921522,0.135327378
0.012520453,0.265475967,0.119062769
0.131970825,0.236117529,0.121092371
0.216203262,0.189350082,0.147540547
0.311411894,0.176548303,0.252528054
0.369298049,0.225624838,0.478387555
0.425321991,0.267538481,0.692114936
0.411092323,0.320156143,0.782398322
0.350730116,0.359766994,0.824606172
0.306256713,0.400678401,0.857253924
0.226633628,0.423515887,0.865913658
0.138664944,0.441943145,0.860651726
0.067543728,0.467331103,0.849840333
0.003148396,0.489798094,0.839513762
0,0.499947303,0.828536183
0,0.492290649,0.81538814
0,0.478084193,0.801529923
0,0.492094621,0.794532122
0,0.474230838,0.772277863
0,0.471129574,0.778284191
0,0.471315009,0.798604235
0,0.477324227,0.816977875
0,0.476668539,0.817914869
0,0.46919691,0.791750862
0.000105171,0.45859229,0.725165392
0.007165375,0.443402773,0.680278412
0.079282434,0.434597676,0.643625248
0.138879094,0.414675012,0.600170662
0.163352361,0.397676529,0.582870596
0.220515499,0.423848334,0.642963438
0.224468079,0.467199285,0.712943959
0.20487238,0.491123869,0.70497569
0.176663031,0.480749422,0.67264362
0.145083106,0.437458407,0.642283858
0.104620278,0.420551937,0.605060282
0.069259129,0.390944504,0.565181685
0.028631245,0.35318053,0.551023678
0.002385092,0.316300847,0.566293632
0,0.279040067,0.604063963
0,0.251737845,0.648768637
0,0.247896668,0.70604027
0,0.27394007,0.739601713
0,0.276898285,0.738911822
0,0.283824318,0.700055089
0,0.285757181,0.669622562
0,0.30566963,0.656849481
0,0.324328097,0.639492386
0,0.328925522,0.581395029
0.000283471,0.303036423,0.482577964
0.024100723,0.259288875,0.408814807
0.142624072,0.233047026,0.328905363
0.249188405,0.213210948,0.268263519
0.367454119,0.195889293,0.240794288
0.483222908,0.218102922,0.245590243
0.556135622,0.238302455,0.238663037
0.577324847,0.227418129,0.221181319
0.55522599,0.203336555,0.213446979
0.506435455,0.170811653,0.1956839
0.393758236,0.122253609,0.177149899
0.265354721,0.09853902,0.161402905
0.121014911,0.086360045,0.139974569
0.00490844,0.073796786,0.125332665
0,0.068454664,0.12075628
0,0.068344182,0.126532822
0,0.078088077,0.139332331
0,0.10831272,0.174479227
0,0.120077533,0.202045888
0,0.135183637,0.230938419
0,0.163847283,0.275088316
0,0.189815158,0.302096209
0,0.214112337,0.330777891
9.53E-08,0.238060787,0.365331366
0.000315964,0.261069277,0.41047028
0.018379044,0.286809424,0.448906786
0.074988783,0.304198301,0.473758195
0.1362688,0.317257677,0.493718321
0.200580638,0.337390002,0.494809814
0.300967087,0.33627143,0.484395842
0.345004701,0.371213417,0.480602041
0.349855906,0.394296978,0.476957162
0.299037087,0.434710852,0.50914171
0.257134584,0.47172119,0.520073433
0.183972223,0.500825944,0.514209844
0.112497313,0.522318843,0.538484039
0.056501652,0.53851003,0.543719873
0.004367138,0.556106015,0.520144252
0,0.56057744,0.499703085
0,0.559653677,0.468234466
0,0.555496911,0.421074657
0,0.55091323,0.387298087
0,0.550103699,0.419896812
0,0.542681074,0.474666208
0,0.531986575,0.481348458
0,0.51522407,0.46103507
0,0.495772575,0.452265044
4.96E-07,0.478626701,0.435769231
0.000519211,0.464784138,0.401390114
0.024125819,0.448408002,0.365370971
0.102098545,0.423599755,0.337872466
0.217413615,0.403220782,0.329937293
0.341025443,0.399841154,0.330233836
0.480876145,0.414159841,0.365405117
0.562380083,0.45074717,0.395295586
0.567688486,0.478082628,0.458653051
0.555661964,0.482101984,0.505101145
0.495936467,0.467208152,0.570246237
0.382212872,0.475021005,0.619168736
0.252918555,0.489734761,0.649813814
0.13588475,0.487067847,0.690613514
0.008782834,0.473552409,0.71187542
0,0.458109787,0.704902583
0,0.451263256,0.693942272
0,0.433785758,0.70232482
0,0.433730812,0.700546811
0,0.396414302,0.694640212
0,0.364165543,0.704448669
0,0.351590622,0.74207251
0,0.33589405,0.804822934
0,0.319458071,0.834729255
1.26E-06,0.302341904,0.830829021
0.00062551,0.288965135,0.809165783
0.038447381,0.261883844,0.777774006
0.20806405,0.231785798,0.75569853
0.336240801,0.202386459,0.744092725
0.45482506,0.201647663,0.739676407
0.549076056,0.251793297,0.708643628
0.602683132,0.275291102,0.700544514
0.598891556,0.286284989,0.668880014
0.561747133,0.29168266,0.626690211
0.519921559,0.297792743,0.600932422
0.420895599,0.280978728,0.604581615
0.297491665,0.265730005,0.571411627
0.174731755,0.263990094,0.546649351
0.013376664,0.244938119,0.523236512
0,0.235622809,0.496602588
0,0.23226935,0.467850109
0,0.22155325,0.436818612
0,0.220465045,0.359630662
0,0.198241245,0.322692756
0,0.196010612,0.298620458
0,0.20420871,0.295499426
0,0.2055449,0.306836022
0,0.202649223,0.313757218
2.37E-06,0.192577992,0.309830602
0.000758525,0.183948086,0.3054557
0.052855427,0.174674328,0.291239651
0.1855109,0.165234602,0.279968973
0.304614425,0.160662461,0.27675081
0.451964208,0.164090487,0.272290036
0.59006391,0.16573978,0.24637163
0.628715762,0.15792544,0.235720777
0.641742062,0.17062305,0.250683335
0.606865866,0.18793472,0.28058324
0.536446371,0.188418929,0.311161298
0.433715073,0.184475905,0.331235691
0.319990092,0.177396827,0.345790576
0.181883195,0.1814536,0.352967264
0.015778647,0.18673641,0.339867491
1.47E-07,0.181438769,0.318306632
0,0.178449161,0.307023939
0,0.172412161,0.300245577
0,0.213512741,0.369441618
0,0.197833979,0.353495379
0,0.18911136,0.32701619
0,0.186256509,0.299136983
0,0.186827018,0.277467864
0,0.20139751,0.274525303
3.38E-06,0.216802295,0.275254239
0.000599964,0.224185418,0.273406822
0.057436679,0.223833945,0.264398697
0.213219478,0.224392179,0.2547283
0.356144911,0.222876471,0.239811367
0.497990233,0.223350276,0.231980774
0.644549767,0.232726804,0.22810863
0.708231646,0.246744433,0.222210754
0.757595548,0.257135719,0.221184871
0.749370384,0.266099135,0.23195107
0.686116037,0.260330209,0.250102586
0.582524574,0.243963465,0.246870027
0.439589823,0.232248698,0.234219347
0.266089034,0.22554229,0.22499191
0.038188269,0.224158185,0.211257691
1.63E-06,0.216162178,0.188587327
0,0.209216347,0.187694848
0,0.207027859,0.181037045
0,0.233574487,0.173753284
0,0.224010906,0.161362454
0,0.217279075,0.146922783
0,0.214294804,0.147221395
0,0.210741601,0.139939925
0,0.206692668,0.128412655
7.89E-06,0.204101236,0.118206433
0.001267899,0.203939644,0.11243893
0.066850363,0.20409162,0.106221442
0.272738737,0.205061524,0.106463248
0.443656732,0.19364166,0.101855475
0.60166214,0.196533517,0.098492485
0.718315708,0.188947223,0.097085736
0.808794287,0.216722523,0.105342921
0.835153774,0.231239509,0.114445054
0.802650396,0.244530196,0.128873686
0.727603467,0.255941201,0.15112707
0.608878903,0.266581121,0.173480121
0.4494266,0.279790012,0.197528787
0.276923683,0.298631522,0.209646703
0.045271192,0.305540435,0.212234888
5.90E-06,0.301181617,0.198140467
0,0.297374562,0.183757242
0,0.293984922,0.171246365
0,0.320880976,0.177087717
0,0.311645448,0.174664581
0,0.316009549,0.175947631
0,0.315560107,0.169522933
0,0.31052795,0.160894773
0,0.304377312,0.151244503
1.37E-05,0.293057488,0.14494486
0.002809497,0.290254404,0.139959897
0.098986682,0.277417152,0.128376808
0.296239857,0.26093961,0.112771272
0.477101021,0.229247103,0.095244051
0.633495938,0.218663123,0.088186295
0.745920461,0.195054977,0.082862126
0.823706992,0.211215973,0.089547691
0.847154261,0.214118478,0.092772499
0.81431959,0.203348643,0.100429202
0.737818801,0.18842169,0.110411207
0.612980363,0.163599492,0.122571835
0.455615992,0.147024901,0.136470309
0.273157828,0.137442492,0.145302924
0.053845851,0.12711485,0.146640953
1.60E-05,0.114116687,0.135034408
0,0.104811844,0.118982072
0,0.099981857,0.097945634
0,0.108118131,0.089793614
0,0.103610882,0.073926805
0,0.100918156,0.058809414
0,0.098830992,0.052288721
0,0.102909925,0.054241275
0,0.107574306,0.060398587
2.14E-05,0.114115366,0.068838296
0.001918131,0.117004471,0.074639021
0.104633288,0.119868363,0.084750283
0.299238917,0.114799785,0.098798169
0.469809293,0.104424689,0.111985268
0.617964644,0.100811123,0.127215697
0.731379697,0.105915103,0.150399022
0.795460242,0.120979823,0.156051469
0.81481525,0.131981955,0.166282127
0.798189709,0.139556863,0.168523498
0.727285969,0.144026103,0.163175717
0.605864793,0.147590514,0.15699813
0.460352776,0.139802626,0.142612427
0.286851268,0.135641774,0.129346602
0.070750813,0.130896061,0.116576374
3.63E-05,0.129967361,0.109213394
0,0.125258796,0.100347365
0,0.115280393,0.087221802
0,0.118726699,0.094722279
0,0.118478625,0.106755531
0,0.113710775,0.11165784
0,0.110463696,0.118894466
0,0.106954482,0.122569552
0,0.10566249,0.134257148
3.05E-05,0.105525642,0.154659621
0.00465116,0.106448726,0.180879842
0.122142808,0.105090834,0.205453097
0.303152357,0.098290106,0.225571763
0.477216273,0.08520091,0.230840765
0.619793167,0.078837756,0.230499358
0.728898603,0.063662312,0.201433532
0.791934486,0.06734324,0.214123946
0.819255375,0.066989862,0.204122238
0.797670435,0.065876584,0.18043957
0.711187192,0.066264695,0.148271396
0.575608205,0.065180632,0.125134291
0.435956103,0.070422566,0.118469847
0.274391136,0.074759119,0.117445668
0.073721638,0.075159097,0.120391966
7.16E-05,0.076742056,0.131736129
0,0.078245888,0.147692536
0,0.080962442,0.166806192
0,0.11654955,0.252566123
0,0.126218677,0.263609633
0,0.134750194,0.285663353
0,0.141376483,0.303352695
0,0.143640068,0.314367645
0,0.144707294,0.317638575
5.30E-05,0.154185174,0.327886178
0.007185007,0.160669104,0.340411106
0.13013854,0.155002017,0.364185855
0.318830907,0.139913659,0.364855602
0.470138467,0.114864114,0.343877578
0.605638173,0.097767348,0.310022865
0.730398261,0.085034833,0.247700146
0.786022455,0.086885648,0.248321355
0.805829514,0.08846762,0.2467848
0.757783921,0.087872954,0.233750596
0.67205759,0.089820543,0.21497687
0.539380433,0.098788438,0.20659479
0.410221203,0.107508273,0.165718399
0.258456524,0.118595931,0.132528973
0.088821165,0.121004378,0.12015117
0.000124885,0.121865692,0.112581016
0,0.122728026,0.104421448
0,0.118027574,0.090916902
0,0.156522406,0.073041021
0,0.147810819,0.069728414
0,0.140433264,0.077429175
0,0.136617638,0.086923085
0,0.132778864,0.095832798
0,0.122656706,0.097684951
9.82E-05,0.116715955,0.102392568
0.00802727,0.107117367,0.095929863
0.153094626,0.103661019,0.098235938
0.336419043,0.090899342,0.104373278
0.502034722,0.065612002,0.111547694
0.658159346,0.04746733,0.111567748
0.78260586,0.044919201,0.063196193
0.855541895,0.042625278,0.040867018
0.839224423,0.041738364,0.030340955
0.79665442,0.049375791,0.031866539
0.707829859,0.058647659,0.038922026
0.585610678,0.064682126,0.043534957
0.431797187,0.06078867,0.051095323
0.274519302,0.060194928,0.054672255
0.090324379,0.058981481,0.053658018
0.000206667,0.059635424,0.044303746
0,0.056824701,0.034884532
0,0.055529702,0.030597089
0,0.076935209,0.034805263
0,0.083092739,0.036045144
0,0.08605388,0.039252895
0,0.094340847,0.048790637
0,0.106402353,0.057892696
0,0.119864496,0.065196632
9.67E-05,0.132792636,0.069440031
0.008922761,0.148993651,0.075043754
0.095143055,0.169620593,0.09208802
0.192884574,0.185226734,0.109689931
0.288667441,0.192666648,0.127013605
0.394605862,0.212510426,0.150747212
0.467437851,0.23578566,0.194544507
0.498739342,0.274006198,0.188388583
0.479651575,0.295598061,0.151098301
0.435205247,0.319720527,0.128552707
0.353360578,0.324862611,0.118725844
0.264504757,0.334451095,0.130793308
0.165267565,0.353046871,0.167926975
0.082005674,0.373009408,0.213121958
0.01607066,0.38451077,0.250428597
0.000142365,0.392140333,0.282013322
0,0.390226527,0.3115022
0,0.391145493,0.344667692
0,0.409245724,0.407053167
0,0.403195271,0.414192854
0,0.404511624,0.428228131
0,0.411645341,0.440517787
0,0.422624228,0.480047805
7.21E-09,0.427345255,0.518634382
0.000118055,0.423555754,0.531958087
0.007277583,0.418524977,0.549199381
0.039649837,0.419104826,0.563466965
0.084069699,0.419054044,0.558344557
0.142916477,0.409291878,0.559825367
0.234992867,0.394422405,0.54553866
0.319220716,0.347207513,0.537368642
0.426404469,0.373175952,0.511055549
0.468632118,0.407951769,0.46995137
0.47616402,0.424793419,0.420775745
0.4007265,0.405358306,0.376024248
0.329370304,0.356342951,0.360783577
0.246914286,0.307645964,0.37995876
0.1537881,0.300836315,0.417347889
0.057931691,0.299476977,0.464073856
0.000308238,0.270371937,0.497138335
0,0.239142268,0.499893241
0,0.219801027,0.522692457
0,0.201451622,0.502465628
0,0.203292253,0.493256472
0,0.204060696,0.462023182
0,0.199722412,0.422771499
0,0.196311947,0.417340456
1.01E-07,0.192950359,0.439542864
0.0001414,0.189274169,0.435900103
0.006453492,0.189084003,0.420446251
0.046542207,0.186270695,0.371470612
0.096960758,0.185245776,0.317777827
0.150162281,0.189094416,0.272424906
0.19804325,0.207070731,0.259615303
0.243154646,0.198082838,0.228746308
0.273263012,0.233122217,0.231266101
0.251008872,0.272444002,0.23899456
0.267404996,0.304210743,0.289717072
0.227612495,0.325396474,0.36892702
0.198892931,0.337876279,0.41261142
0.157908674,0.363029954,0.476425406
0.106121187,0.400788091,0.526926468
0.042016606,0.438077774,0.566219384
0.000481975,0.479670715,0.599575178
0,0.522304611,0.639894251
0,0.55280277,0.661584864
0,0.597865726,0.690514253
0,0.604979432,0.654921171
0,0.613805344,0.617528665
0,0.619794377,0.598415802
0,0.615678425,0.573220173
4.56E-07,0.595453167,0.546215797
0.000219917,0.581376391,0.509070812
0.005444091,0.571408724,0.47248697
0.082307684,0.548084576,0.434999187
0.194319961,0.489844981,0.42914009
0.351503094,0.48549609,0.486456837
0.511853256,0.518498019,0.585975764
0.618689773,0.498231927,0.582663254
0.684307821,0.490513837,0.672273071
0.703624088,0.488738181,0.720814854
0.682961491,0.458793442,0.705782167
0.597158431,0.403896989,0.68286799
0.511051552,0.349238448,0.688781285
0.361025132,0.309143703,0.674772405
0.221122738,0.269654086,0.677348304
0.071207028,0.249074742,0.643823537
0.000727842,0.250952658,0.603467062
0,0.264131338,0.551897241
0,0.273700812,0.509892183
0,0.268622662,0.45023535
0,0.295499472,0.491311582
0,0.314406217,0.574737954
0,0.341437921,0.606993246
0,0.357758047,0.619528173
1.09E-06,0.361365623,0.623487995
0.000412525,0.371551879,0.623842487
0.01390536,0.377953461,0.633296455
0.050417397,0.37398126,0.632735303
0.099150694,0.348393379,0.608828812
0.154586434,0.331022729,0.565095054
0.229558906,0.338592154,0.522655106
0.326524388,0.351469948,0.489291058
0.381522796,0.347573197,0.43658661
0.405745316,0.349173422,0.421722787
0.385106159,0.339125962,0.379333308
0.362743474,0.312666377,0.330618104
0.259352131,0.28829492,0.292947281
0.18166893,0.270194239,0.272314735
0.108589701,0.239696967,0.249993103
0.044000635,0.204454614,0.237074907
0.000799701,0.162283763,0.223572947
0,0.135531421,0.207179755
0,0.11275078,0.179637221
0,0.105246689,0.164682454
0,0.087656128,0.145201272
0,0.074410829,0.138499471
0,0.065440723,0.126514447
0,0.0665523,0.113514258
1.88E-06,0.068982207,0.109973939
0.000516141,0.080005473,0.113399193
0.026461452,0.094616094,0.123571392
0.099206256,0.116863592,0.16389862
0.186464542,0.141795906,0.197429424
0.256123457,0.154014914,0.221314661
0.334851622,0.15858337,0.249308649
0.378088965,0.153002825,0.280941342
0.4056591,0.154859428,0.318413707
0.400397273,0.162814039,0.34463692
0.35185288,0.164949572,0.376199177
0.285590308,0.157096406,0.389094566
0.200632055,0.158207756,0.398648007
0.108003648,0.162098448,0.433544166
0.048841921,0.173068199,0.506444183
0.016917291,0.17740748,0.575295028
0.000763127,0.168389169,0.602443705
0,0.167707532,0.613007936
0,0.179479651,0.620093372
0,0.191571206,0.620786865
0,0.191388916,0.64814813
0,0.195186032,0.672559103
0,0.202190679,0.677750843
0,0.211399902,0.667521177
3.85E-06,0.212304058,0.631594535
0.000591043,0.204010344,0.607653523
0.0172085,0.203885609,0.596860145
0.070528367,0.200466361,0.572498247
0.13498764,0.197922054,0.529612288
0.209359454,0.211472825,0.47308782
0.293469433,0.23251542,0.41368489
0.380235069,0.268525933,0.391185968
0.433435906,0.281451804,0.363590543
0.476921411,0.287751321,0.350781704
0.472828376,0.270608787,0.339017492
0.41702278,0.246348091,0.331293982
0.352483348,0.21407378,0.332152573
0.27309391,0.184054142,0.325177656
0.175898394,0.169873,0.315605988
0.079082621,0.166854394,0.312040987
0.001471925,0.169488677,0.314830359
0,0.173938325,0.316785616
0,0.18182066,0.30786822
0,0.197514251,0.310397102
0,0.219647989,0.278004985
0,0.235938093,0.246179013
0,0.247671858,0.222309466
0,0.258791041,0.196251111
9.91E-06,0.276620547,0.178426672
0.001311383,0.296906659,0.174547352
0.03553286,0.313770668,0.17719927
0.180757448,0.320470106,0.184089028
0.294119888,0.326459821,0.194053552
0.414346259,0.325190832,0.199616673
0.523779292,0.334035568,0.199196179
0.598451862,0.343677888,0.195690519
0.664934276,0.34052206,0.186705716
0.709003503,0.329840789,0.172914438
0.691783384,0.318416135,0.158955905
0.651520178,0.299939101,0.140547872
0.5565432,0.27710375,0.133654729
0.442167365,0.26103502,0.129303466
0.295106868,0.266805657,0.132649133
0.140663958,0.286812087,0.143040424
0.002774455,0.288797348,0.155297782
0,0.288799538,0.161964532
0,0.2785546,0.163027654
0,0.28872793,0.194112
0,0.266366103,0.191206183
0,0.258419386,0.189204216
0,0.253363792,0.177507538
0,0.240853246,0.162038379
1.02E-05,0.218956876,0.131863663
0.000792271,0.197749263,0.124820593
0.034906698,0.177336662,0.123901573
0.194893616,0.166403902,0.124380636
0.347005132,0.149285674,0.106045762
0.520765069,0.138530794,0.09965776
0.669460496,0.133358442,0.096310243
0.768283374,0.133823389,0.091953404
0.837986016,0.142503061,0.093623052
0.848500031,0.15233411,0.104956121
0.806961636,0.153778846,0.13801524
0.749132903,0.154558479,0.179484063
0.632447425,0.14627391,0.191969574
0.486777202,0.147302726,0.199639661
0.328562162,0.159930251,0.206392355
0.17037568,0.173898287,0.209056296
0.004385592,0.182259223,0.212291398
0,0.18611585,0.221875957
0,0.192234457,0.229577923
0,0.23195765,0.218589298
0,0.244649797,0.187698565
0,0.250155336,0.166498544
0,0.259857648,0.154500985
0,0.270275167,0.146993537
1.19E-05,0.273813369,0.139788315
0.000996983,0.278479089,0.143647956
0.049875426,0.281823014,0.14343194
0.248082974,0.281921749,0.136591206
0.422711016,0.270794729,0.124870009
0.58767018,0.242290522,0.119454751
0.733798432,0.233064529,0.112448461
0.846334902,0.232018677,0.102713495
0.919109052,0.262917412,0.096650962
0.939999998,0.278539824,0.086201576
0.908524079,0.283762451,0.080937816
0.826580636,0.286006845,0.084429996
0.704315452,0.283322044,0.096910487
0.546318172,0.29460185,0.112585156
0.370239359,0.319513809,0.136753244
0.189310368,0.342511763,0.157991815
0.005833487,0.368988581,0.190428063
0,0.383813209,0.224319174
0,0.396997686,0.26684699
0,0.433250465,0.31762441
0,0.426756436,0.341027659
0,0.415883845,0.360719833
0,0.412648603,0.383174853
0,0.403975953,0.399555043
4.10E-05,0.399114656,0.403036526
0.00501518,0.404984,0.399074644
0.067182671,0.415955524,0.387414474
0.245679147,0.418393077,0.377561328
0.370972297,0.402346784,0.376217631
0.526122974,0.371660042,0.377150937
0.650907559,0.36208327,0.373081646
0.736797944,0.370188232,0.303250292
0.777984823,0.395973105,0.302626431
0.777493174,0.398399897,0.296443695
0.744842343,0.383293272,0.288367267
0.659262569,0.373169005,0.27549978
0.540558412,0.366938234,0.263212572
0.407121206,0.370352557,0.245298755
0.251148288,0.383402375,0.226971796
0.120795906,0.389563547,0.218689966
0.005890656,0.381735728,0.217495741
0,0.364583566,0.203009553
0,0.353792052,0.189171903
0,0.348562852,0.163807874
0,0.342236055,0.140020768
0,0.327126639,0.119175048
0,0.304951667,0.105188168
0,0.280502972,0.101934141
6.59E-05,0.258522328,0.085651614
0.00641813,0.239113144,0.063821478
0.077870646,0.224840952,0.056783702
0.24616281,0.207010615,0.05500375
0.419900874,0.180023124,0.054211392
0.576935102,0.153573386,0.058568826
0.697783867,0.13995063,0.069965268
0.796930725,0.152878373,0.111472584
0.865935471,0.154931551,0.141232442
0.886634423,0.152158486,0.171546634
0.844750774,0.147349085,0.188041551
0.773888677,0.13400909,0.216064458
0.664398445,0.11248901,0.25103633
0.515374472,0.097048958,0.277512583
0.34102122,0.093264106,0.282023662
0.182102032,0.091901957,0.256832875
0.008888314,0.09051502,0.212057234
0,0.085029521,0.173141857
0,0.090005058,0.153178772
0,0.112168158,0.139153524
0,0.10953419,0.128292806
0,0.11621159,0.103862751
0,0.128129166,0.104382851
0,0.141185505,0.132356826
7.62E-05,0.151358056,0.131015744
0.003678845,0.163545393,0.100801373
0.073685962,0.166450945,0.093345531
0.23986184,0.163252154,0.113220017
0.398808744,0.148313712,0.139898277
0.55426428,0.127608507,0.166172709
0.686032468,0.109870522,0.165321278
0.793182542,0.105835788,0.146274794
0.849256542,0.094992278,0.106431623
0.873010307,0.092539726,0.083465926
0.831332082,0.086770805,0.070211115
0.758929537,0.089997565,0.073264611
0.64769825,0.09186567,0.077857167
0.501737992,0.108646782,0.091988608
0.333594452,0.117040078,0.093427945
0.180833619,0.129186394,0.100319566
0.011082759,0.14117634,0.113059537
0,0.13359631,0.110675259
0,0.133488861,0.117290964
0,0.139953119,0.143165314
0,0.130596783,0.146938916
0,0.128486412,0.147163987
0,0.124205891,0.151559173
0,0.110567846,0.16157376
9.82E-05,0.096191889,0.162170904
0.006358797,0.088702094,0.153552513
0.090926294,0.083742725,0.146105289
0.237137585,0.078214672,0.144011653
0.374555478,0.071016874,0.150493676
0.498161343,0.059706328,0.159801465
0.60382242,0.057039884,0.167549496
0.695140927,0.054604065,0.186493567
0.722363362,0.057641741,0.169402973
0.72471835,0.055350757,0.153841126
0.666424123,0.052951694,0.139817049
0.578064019,0.053210284,0.133407887
0.489109605,0.055834875,0.131154386
0.370741966,0.057426499,0.120873658
0.250010106,0.052038755,0.106148373
0.121771546,0.042735852,0.096106637
0.00856408,0.037284064,0.088337951
0,0.031665706,0.079105157
0,0.028602766,0.068308971
0,0.024855888,0.054539691
0,0.026332599,0.060314461
0,0.028178937,0.075715057
0,0.029144309,0.092261115
5.30E-08,0.030801478,0.117072371
0.000150652,0.031929898,0.123598702
0.007358745,0.036839665,0.115525441
0.080310572,0.040134607,0.11139311
0.184259827,0.039721592,0.121138047
0.317876395,0.034417925,0.130259221
0.465131794,0.03135105,0.137607045
0.617976378,0.037119244,0.14435146
0.72594047,0.052388706,0.14292638
0.751080365,0.072451695,0.147967608
0.761897063,0.091929091,0.147115957
0.729096568,0.119697503,0.148492113
0.644182039,0.145885152,0.144822674
0.513148542,0.17661468,0.144764177
0.38972892,0.20533207,0.146942881
0.243522826,0.227805386,0.152211668
0.120257032,0.251021127,0.154325757
0.008486333,0.256283107,0.160815339
0,0.257782235,0.173959517
0,0.253930397,0.181903987
0,0.25190116,0.213892227
0,0.26622395,0.233582713
0,0.2553632,0.256852085
0,0.242272753,0.270215328
2.46E-07,0.210261983,0.274606672
0.000229269,0.19340701,0.28161551
0.012138698,0.172427286,0.286294982
0.061469789,0.164345204,0.311944559
0.126691379,0.157015566,0.345634099
0.213697165,0.148873735,0.369296303
0.346665647,0.145723849,0.373727512
0.444237765,0.165671381,0.390090175
0.556063859,0.191172322,0.390057941
0.606919709,0.225810624,0.431945095
0.626978112,0.268919358,0.444371581
0.575918089,0.27929975,0.458776249
0.492604006,0.263484162,0.488850665
0.419263883,0.255095289,0.499078031
0.311791381,0.229317134,0.478626045
0.198422774,0.199944239,0.507583572
0.100267216,0.183552962,0.527679832
0.012278221,0.167811331,0.527706104
3.03E-07,0.166499113,0.535765714
0,0.156091852,0.528706344
0,0.164032159,0.454997482
0,0.156186175,0.4421547
0,0.140940279,0.423170253
0,0.133408067,0.457509943
4.63E-07,0.13273435,0.487621957
0.000137292,0.131413918,0.488900265
0.003650944,0.13256488,0.476525582
0.02441936,0.133604497,0.448067049
0.069530331,0.140161656,0.446855136
0.103399316,0.155149138,0.488349748
0.182375447,0.161812375,0.531625742
0.282740845,0.169899018,0.585080756
0.352225952,0.185087002,0.632439879
0.429667692,0.212565766,0.662560245
0.471620186,0.233132755,0.637222629
0.495182119,0.248215926,0.635605701
0.473304619,0.266934899,0.67305542
0.409876015,0.283139321,0.726133064
0.345683144,0.300431289,0.747782199
0.24153531,0.308176347,0.769369484
0.12475831,0.318146708,0.797203208
0.019620251,0.31845267,0.819140611
9.72E-07,0.309932368,0.817310105
0,0.30968484,0.801894195
0,0.337781083,0.81885529
0,0.310937403,0.795563729
0,0.292411772,0.765347017
0,0.265982147,0.734626318
2.13E-06,0.251570067,0.728010411
0.000408612,0.232755629,0.725427261
0.003204718,0.225418279,0.737507435
0.029570546,0.221543369,0.735168344
0.087012411,0.219219292,0.75131779
0.179411007,0.21927323,0.777016352
0.265846833,0.213706615,0.789974532
0.347698456,0.221448234,0.793969412
0.382483871,0.229358128,0.775331901
0.362935316,0.260926305,0.785715905
0.375921113,0.298248728,0.794133188
0.31467385,0.329633811,0.795722304
0.225700334,0.353195412,0.80263799
0.193836974,0.395007337,0.80974652
0.167058387,0.424554527,0.822720698
0.149248692,0.449059167,0.837841343
0.081943469,0.470249806,0.84137257
0.016096108,0.477291269,0.843052604
2.14E-06,0.48753792,0.840746441
0,0.509881992,0.834993405
0,0.545476214,0.829335735
0,0.534907397,0.822821871
0,0.527557555,0.814067257
0,0.533281411,0.80347216
3.96E-06,0.533491476,0.789740648
0.000596599,0.530557534,0.774678916
0.007997958,0.525960117,0.756295756
0.050404875,0.532141556,0.744876053
0.113001008,0.524617751,0.736012018
0.202324456,0.505724901,0.717253294
0.276668294,0.528547637,0.703365221
0.310752525,0.556882266,0.685624285
0.379108083,0.566068661,0.647545431
0.444566384,0.562461865,0.61877302
0.469278711,0.568607829,0.602020407
0.436806004,0.569460743,0.583743882
0.428295048,0.56268789,0.579835296
0.36835073,0.544414575,0.58176526
0.282885375,0.512710971,0.583657481
0.190482892,0.488582431,0.56684525
0.103350145,0.470985141,0.536025379
0.025143101,0.430832465,0.487867164
1.19E-05,0.392266277,0.453877281
0,0.350411374,0.437177042
0,0.329098775,0.454369161
0,0.274743708,0.442048603
0,0.215468371,0.394406503
0,0.166980698,0.339501401
6.48E-06,0.135008733,0.304862885
0.000717216,0.105543386,0.267818117
0.004721026,0.087497458,0.232003018
0.027786253,0.078863476,0.19313158
0.081342083,0.082694602,0.158425083
0.149071344,0.083727624,0.136792908
0.263137974,0.094420037,0.169569153
0.375167207,0.113976286,0.222985738
0.483065077,0.136826481,0.208483872
0.539881611,0.168943655,0.204913398
0.520251209,0.191902677,0.194668513
0.460081037,0.205161855,0.179165579
0.405088416,0.221307607,0.178769697
0.291863906,0.238361315,0.193490252
0.207164628,0.259905674,0.206965051
0.115430896,0.291547078,0.221519085
0.047952305,0.318449252,0.260624808
